0xd37Ca44e9C70BC155c0E7AB9C0CC4528f4734b96,1493.779372
0x71fa3775fE1AD35273eda0C1574A62fE597c358c,27.603239
0xcfc50541c3dEaf725ce738EF87Ace2Ad778Ba0C5,8374.968005
0xC16414AC1fedfDAC4F8A09674D994e1BbB9d7113,866.9057461
0x432DcBdA06e8B296CA29705572D7cb6315Ed8Bed,6362.684195
0x391891Af67E29D97E61E30C3036a0874F5Da411e,1340.862965
0xE4f8288e2e7EAee5AC51dc8A8270715156544246,603.3883252
0x31dB5F5F9CC510B55c56b595D565b8bbBD0421c2,767.2928287
0x9776a4A25E08230aA132865D5FCE43Bc48f0Eb18,821.8486423
0xBCbeAc56eeF250E8a4859be46c6cBFd93aAe5d2F,22165.09563
0x19282E37B5319727501e9577D79dBCDF43803883,26367.79917
0x9AC6A6B24bCd789Fa59A175c0514f33255e1e6D0,2027.18444
0x81eE46e6B3dAf5dA90a4b5eE635f610915fFF3E2,82.40008379
0xB29cC8A719333d423757FBFC1591fCF13686d8a1,359.5731069
0x32a59b87352e980dD6aB1bAF462696D28e63525D,470.0576459
0x3CBC3bEd185B837D79Ba18d36A3859EcbcFC3Dc8,194768.9301
0x0988E41C02915Fe1beFA78c556f946E5F20ffBD3,205.424153
0x8F2831544eAdCC0E0410F50F4F5c8706818Be198,200.1090668
0x30C2C4F2106F12241e3d741Ba330658f2F4a3da9,276.4879361
0x3Bd58f67baE1C3Dacd5D06442C89eF638ca8C8B2,326.8656483
0x3f7E19951dFE627D839B17c2B515324Fc5103AF4,54.59535375
0xCB33844b365c53D3462271cEe9B719B6Fc8bA06A,59498.9631
0x0996aeD0A897826ce5b92c70fA8a2233254cb8D1,1484.36438
0x31479F409dee2ec7eCDA7F4141F4A75C5e7145A0,0.978538379
0x1b7F54f1F77f2b3f58F2E3fc86833f783F05dEcB,42.58836654
0xF01Cc7154e255D20489E091a5aEA10Bc136696a8,55.65254097
0x19B35dC1bBD0e3C40E4DDC19E098dbb92C223816,13.09740555
0x958892b4a0512b28AaAC890FC938868BBD42f064,29.880716716997
0x7Bd82d87F75dC36F47e3508b6F8e77cA63b16e75,126.981875165070
0x060a24A6C7a493D2bc58dB7B03becE9e67d2bD53,0.004253358120
0xcfc50541c3dEaf725ce738EF87Ace2Ad778Ba0C5,183463.263957388000
0xC16414AC1fedfDAC4F8A09674D994e1BbB9d7113,458.558371163954
0x478d49e4f016f96510C3Aa9428acecb44e7601D2,25277.909140473700
0xE4f8288e2e7EAee5AC51dc8A8270715156544246,949.175948894652
0xB29cC8A719333d423757FBFC1591fCF13686d8a1,529.706111883355
0xa53A13A80D72A855481DE5211E7654fAbDFE3526,78327.727571957500
0x19282E37B5319727501e9577D79dBCDF43803883,25457.149414041900
0x432DcBdA06e8B296CA29705572D7cb6315Ed8Bed,6015.380456388530
0x9AC6A6B24bCd789Fa59A175c0514f33255e1e6D0,8608.199052552130
0xF01Cc7154e255D20489E091a5aEA10Bc136696a8,117.492944197011
0x0bBf7580e036eA5D69ABe679CC90117EeC2e3dc1,2789.776147916490
0x3CBC3bEd185B837D79Ba18d36A3859EcbcFC3Dc8,17313.546010235800
0xd37Ca44e9C70BC155c0E7AB9C0CC4528f4734b96,34.621461198551
0xBCbeAc56eeF250E8a4859be46c6cBFd93aAe5d2F,12769.354419999700
0x8F2831544eAdCC0E0410F50F4F5c8706818Be198,101.929391103653
0xD3Df502ae3E5DB05b5dD8A744417a5Ad51C11f9b,8188.535647722980
0xef764BAC8a438E7E498c2E5fcCf0f174c3E3F8dB,90089.669038959100
0x72b7448f470D07222Dbf038407cD69CC380683F3,5857.879831425120
0x3Bd58f67baE1C3Dacd5D06442C89eF638ca8C8B2,977.825411187388
0x3f7E19951dFE627D839B17c2B515324Fc5103AF4,10727.272942269500
0x289c23Cd7cACAFD4bFee6344EF376FA14f1bF42D,4663.689127140970
0xCB33844b365c53D3462271cEe9B719B6Fc8bA06A,53348.923222286300
0x882657826c60043CAC02d7359743Db64932F5c98,107697.997590020000
0xe49473c41b98ca7CB69EC79df4986590344397FC,112.504314709878
0x91C6f1a3933d465D97236F54D73BE8e36405360C,102.070326026477
0x8Ac5c1CbaFc564Fbd01Ee4b116DeA85e6A593aB4,684.020963711863
0x07a1f6fc89223c5ebD4e4ddaE89Ac97629856A0f,19.334559563899
0x5853eD4f26A3fceA565b3FBC698bb19cdF6DEB85,0.385774531436
0x931433324E6B0b5B04E3460ef3fb3f78dda3c721,1628.078655616440
0xcC2B2295ca9e2b8513d549B54DF1D8Fb9072f4b1,29.855470613601
0x042a135bd342910ad7F67bBda74e3fd4125D1272,6527.302097900830
0x1b7F54f1F77f2b3f58F2E3fc86833f783F05dEcB,99.743552128532
0xb0a4E99371dfb0734F002ae274933b4888F618ef,4845.885021813820
0x5cBB52f4eC9d66b39a1a04e185713703eE6C64b8,52.784849942904
0x12fB8a80A55aC4A42990C8F2F8df11f3a45E0aFd,94.584357793485
0xc7a3f400cdde42cf52f240e46ae83d59f3df1303,1252
0xa5dcec366b04a127d0f4efee183346f25434d648,10000
0x37114ac674c3efd157968bbc11dc41ce416121b8,7444
0x72b7448f470d07222dbf038407cd69cc380683f3,40000
0x503d0b8ece3b4e67997ce51806cf2519d883e996,60000
0x432dcbda06e8b296ca29705572d7cb6315ed8bed,40000
0x9ac6a6b24bcd789fa59a175c0514f33255e1e6d0,40000
0xe6156d93fba1f2387fce5f50f1bb45ef51ed5f2b,668
0x391891af67e29d97e61e30c3036a0874f5da411e,20000
0x8f2831544eadcc0e0410f50f4f5c8706818be198,4512
0x14bdfda5b5b829f14332a52c15129386284ce36a,600
0x31db5f5f9cc510b55c56b595d565b8bbbd0421c2,400
0x32a59b87352e980dd6ab1baf462696d28e63525d,4000
0xcd51be3eb3e13d1c144a7fa2536c12a4040a8e29,4000
0x10d6d2e343281d388291a3e02f3293aaeda67178,10000
0xc3b3cdd158f8944531f6c302cfb7b5e1b88c0344,200
0xa92a40457e419c5ec245a646da09112cdcc6cfb6,2000
0xaf7080022dc6bf068aed0d52949f7b7da00eb992,3672
0xaf7080022dc6bf068aed0d52949f7b7da00eb992,3144
0x2215136948eff53e1454c0e6b5833249c20d2bc4,8000
0x749972809f4a5a5de9615640d8f44dc94fff59fe,396
